"Symbol","Date","Security Name","Quantity"
"JPHYDRO","23-Apr-2009","JAIPRAKASH HYDROPOW LTD.","100"
"JSL","23-Apr-2009","JSL Limited","100"
"JSWSTEEL","23-Apr-2009","JSW STEEL LIMITED","642"
"KFA","23-Apr-2009","Kingfisher Airlines Limited","328"
"KOTAKBANK","23-Apr-2009","KOTAK MAHINDRA BANK LTD","246"
"LICHSGFIN","23-Apr-2009","LIC HOUSING FINANCE LTD","85"
"LITL","23-Apr-2009","LANCO INFRATECH LTD.","123"
"LT","23-Apr-2009","LARSEN &amp; TOUBRO LTD.","378"
"M&amp;M","23-Apr-2009","MAHINDRA &amp; MAHINDRA LTD","10"
"ABAN","23-Apr-2009","ABAN OFFSHORE LTD.","51"
"ACC","23-Apr-2009","ACC LIMITED","60"
"ALOKTEXT","23-Apr-2009","ALOK INDUSTRIES LTD","700"
"AMBUJACEM","23-Apr-2009","AMBUJA CEMENTS LTD","48"
"ESSAROIL","24-Apr-2009","ESSAR OIL LTD","623"
"GAIL","24-Apr-2009","GAIL (INDIA) LTD","550"
"GMRINFRA","24-Apr-2009","GMR INFRASTRUCTURE LTD.","1"
"GRASIM","24-Apr-2009","GRASIM INDUSTRIES LTD","5"
"GVKPIL","24-Apr-2009","GVK POW. &amp; INFRA LTD.","35"
"HCC","24-Apr-2009","HINDUSTAN CONSTRUCTION CO","102"
"HDFC","24-Apr-2009","HDFC LTD","8"
"HDFCBANK","24-Apr-2009","HDFC BANK LTD","115"
"HDIL","24-Apr-2009","HOUSING DEV &amp; INFRA LTD","2450"
"HINDOILEXP","24-Apr-2009","HINDUSTAN OIL EXPLORATION","100"
"HINDUNILVR","24-Apr-2009","HINDUSTAN UNILEVER LTD.","20"
"IBREALEST","24-Apr-2009","INDIABULLS REAL EST. LTD","85"
"ICICIBANK","24-Apr-2009","ICICI BANK LTD.","2333"
"IDBI","24-Apr-2009","IDBI Bank Limited","875"
"IDEA","24-Apr-2009","IDEA CELLULAR LIMITED","4055"
"IDFC","24-Apr-2009","INFRA. DEV. FIN. CO. LTD","6"
"IFCI","24-Apr-2009","IFCI LTD","12615"
"INDIACEM","24-Apr-2009","THE INDIA CEMENTS LIMITED","1"
"INDIAINFO","24-Apr-2009","INDIA INFOLINE LIMITED","100"
"INDIANB","24-Apr-2009","INDIAN BANK","3437"
"INFOSYSTCH","24-Apr-2009","INFOSYS TECHNOLOGIES LTD","65"
"IRB","24-Apr-2009","IRB INFRA DEV LTD.","500"
"ISPATIND","24-Apr-2009","ISPAT INDUSTRIES LIMITED","860"
"IVRCLINFRA","24-Apr-2009","IVRCL INFRAST &amp; PROJ LTD.","70"
"JINDALSTEL","24-Apr-2009","JINDAL STEEL &amp; POWER LTD","4"
"JPASSOCIAT","24-Apr-2009","JAIPRAKASH ASSOCIATES LTD","8867"
"JPHYDRO","24-Apr-2009","JAIPRAKASH HYDROPOW LTD.","32"
"KFA","24-Apr-2009","Kingfisher Airlines Limited","163"
"ABAN","24-Apr-2009","ABAN OFFSHORE LTD.","252"
"ABIRLANUVO","24-Apr-2009","ADITYA BIRLA NUVO LIMITED","100"
"ACC","24-Apr-2009","ACC LIMITED","726"
"ADLABSFILM","24-Apr-2009","ADLABS FILMS LTD","547"
"ASHOKLEY","24-Apr-2009","ASHOK LEYLAND LTD","250"
"AXISBANK","24-Apr-2009","AXIS BANK LIMITED","1051"
"BAJAJHIND","24-Apr-2009","BAJAJ HINDUSTAN LTD","5"
"BAJAJHLDNG","24-Apr-2009","BAJAJ HOLDINGS &amp; INVS LTD","10"
"BANKBARODA","24-Apr-2009","BANK OF BARODA","56"
"BANKINDIA","24-Apr-2009","BANK OF INDIA","593"
"BATAINDIA","24-Apr-2009","BATA INDIA LTD","10"
"BEL","24-Apr-2009","BHARAT ELECTRONICS LTD","10"
"BHARATFORG","24-Apr-2009","BHARAT FORGE LTD","200"
"BHARTIARTL","24-Apr-2009","BHARTI AIRTEL LIMITED","111"
"BHEL","24-Apr-2009","BHEL","20"
"BINDALAGRO","24-Apr-2009","OSWAL CHEM. &amp; FERT. LTD.","90"
"BRIGADE","24-Apr-2009","BRIGADE ENTER. LTD","100"
"CAIRN","24-Apr-2009","CAIRN INDIA LIMITED","150"
"CENTRALBK","24-Apr-2009","CENTRAL BANK OF INDIA","25"
"CENTURYTEX","24-Apr-2009","CENTURY TEXTILES LTD","214"
"RNRL","24-Apr-2009","REL. NAT. RESOURCES LTD.","4824"
"ROLTA","24-Apr-2009","ROLTA INDIA LTD","29"
"RPL","24-Apr-2009","RELIANCE PETROLEUM LTD.","560"
"RPOWER","24-Apr-2009","RELIANCE POWER LTD.","567"
"SAIL","24-Apr-2009","STEEL AUTHORITY OF INDIA","1930"
"SATYAMCOMP","24-Apr-2009","SATYAM COMPUTER SERVICES","714"
"SBIN","24-Apr-2009","STATE BANK OF INDIA","89"
"SCI","24-Apr-2009","SHIPPING CORP OF INDIA LT","14"
"SESAGOA","24-Apr-2009","SESA GOA LTD","389"
"SIEMENS","24-Apr-2009","SIEMENS LTD","4"
"SKUMARSYNF","24-Apr-2009","S KUMARS NATIONWIDE LTD","1200"
"STER","24-Apr-2009","STERLITE INDS (IND) LTD","245"
"SUZLON","24-Apr-2009","SUZLON ENERGY LIMITED","14147"
"TATAMOTORS","24-Apr-2009","TATA MOTORS LIMITED","1039"
"TATAPOWER","24-Apr-2009","TATA POWER CO LTD","7"
"TATASTEEL","24-Apr-2009","TATA STEEL LIMITED","151"
"TCS","24-Apr-2009","TATA CONSULTANCY SERV LT","100"
"TECHM","24-Apr-2009","TECH MAHINDRA LIMITED","5"
"TVSMOTOR","24-Apr-2009","TVS MOTOR COMPANY  LTD","50"
"UNIPHOS","24-Apr-2009","UNITED PHOSPHOROUS LTD","40"
"UNITECH","24-Apr-2009","UNITECH LTD","1155"
"WELGUJ","24-Apr-2009","WELSPUN GUJ ST. RO. LTD.","110"
"WIPRO","24-Apr-2009","WIPRO LTD","995"
"WOCKPHARMA","24-Apr-2009","WOCKHARDT LIMITED","100"
"WWIL","24-Apr-2009","WIRE &amp; WIRELESS (I) LTD.","50"
"ZEEL","24-Apr-2009","ZEE ENTERTAINMENT ENT LTD","300"
"KOTAKBANK","24-Apr-2009","KOTAK MAHINDRA BANK LTD","10"
"LICHSGFIN","24-Apr-2009","LIC HOUSING FINANCE LTD","230"
"LT","24-Apr-2009","LARSEN &amp; TOUBRO LTD.","229"
"M&amp;M","24-Apr-2009","MAHINDRA &amp; MAHINDRA LTD","78"
"MAHLIFE","24-Apr-2009","MAHINDRA LIFESPACE DEVLTD","15"
"MARUTI","24-Apr-2009","MARUTI SUZUKI INDIA LTD.","183"
"MCDOWELL-N","24-Apr-2009","UNITED SPIRITS LIMITED","25"
"MLL","24-Apr-2009","MERCATOR LINES LIMITED","500"
"MRPL","24-Apr-2009","MRPL","2250"
"MTNL","24-Apr-2009","MAHANAGAR TELEPHONE NIGAM","100"
"NAGARFERT","24-Apr-2009","NAGARJUNA FERT &amp; CHEM LTD","10468"
"NDTV","24-Apr-2009","NDTV LTD","5"
"NEYVELILIG","24-Apr-2009","NEYVELI LIGNITE CORPORATI","40"
"NIITTECH","24-Apr-2009","NIIT TECHNOLOGIES LTD","100"
"NTPC","24-Apr-2009","NTPC LTD","15"
"ONGC","24-Apr-2009","OIL AND NATURAL GAS CORP.","5"
"ORCHIDCHEM","24-Apr-2009","ORCHID CHEMICALS LTD","114"
"PANTALOONR","24-Apr-2009","PANTALOON RETAIL (I) LTD","6"
"PETRONET","24-Apr-2009","PETRONET LNG LIMITED","2701"
"PNB","24-Apr-2009","PUNJAB NATIONAL BANK","397"
"POWERGRID","24-Apr-2009","POWER GRID CORP. LTD.","200"
"PRAJIND","24-Apr-2009","PRAJ INDUSTRIES LTD","71"
"PUNJLLOYD","24-Apr-2009","PUNJ LLOYD LIMITED","1934"
"RCOM","24-Apr-2009","RELIANCE COMMUNICATIONS L","284"
"RELCAPITAL","24-Apr-2009","RELIANCE CAPITAL LTD","1004"
"RELIANCE","24-Apr-2009","RELIANCE INDUSTRIES LTD","374"
"RELINFRA","24-Apr-2009","Reliance Infrastructure Limited","572"
"RENUKA","24-Apr-2009","SHREE RENUKA SUGARS LTD","20"
"RIIL","24-Apr-2009","RELIANCE INDUSTRIAL INFRA","50"
"CIPLA","24-Apr-2009","CIPLA LTD","388"
"CROMPGREAV","24-Apr-2009","CROMPTON GREAVES LTD","33"
"CUMMINSIND","24-Apr-2009","CUMMINS INDIA LTD","65"
"DABUR","24-Apr-2009","DABUR INDIA LTD","200"
"DCB","24-Apr-2009","DEVELOP CREDIT BANK LTD","130"
"DENABANK","24-Apr-2009","DENA BANK","48"
"DLF","24-Apr-2009","DLF LIMITED","695"
"EDUCOMP","24-Apr-2009","EDUCOMP SOLUTIONS LTD","77"
"ESCORTS","24-Apr-2009","ESCORTS INDIA LTD","13"
"NAGARFERT","27-Apr-2009","NAGARJUNA FERT &amp; CHEM LTD","1001"
"NDTV","27-Apr-2009","NDTV LTD","50"
"NIITTECH","27-Apr-2009","NIIT TECHNOLOGIES LTD","70"
"ONGC","27-Apr-2009","OIL AND NATURAL GAS CORP.","5"
"PANTALOONR","27-Apr-2009","PANTALOON RETAIL (I) LTD","26"
"PETRONET","27-Apr-2009","PETRONET LNG LIMITED","846"
"PNB","27-Apr-2009","PUNJAB NATIONAL BANK","532"
"PUNJLLOYD","27-Apr-2009","PUNJ LLOYD LIMITED","394"
"RANBAXY","27-Apr-2009","RANBAXY LABS LTD","1600"
"RCOM","27-Apr-2009","RELIANCE COMMUNICATIONS L","75"
"RELCAPITAL","27-Apr-2009","RELIANCE CAPITAL LTD","520"
"RELIANCE","27-Apr-2009","RELIANCE INDUSTRIES LTD","265"
"RELINFRA","27-Apr-2009","Reliance Infrastructure Limited","390"
"RIIL","27-Apr-2009","RELIANCE INDUSTRIAL INFRA","40"
"RNRL","27-Apr-2009","REL. NAT. RESOURCES LTD.","1123"
"RPL","27-Apr-2009","RELIANCE PETROLEUM LTD.","520"
"RPOWER","27-Apr-2009","RELIANCE POWER LTD.","289"
"SAIL","27-Apr-2009","STEEL AUTHORITY OF INDIA","306"
"SATYAMCOMP","27-Apr-2009","SATYAM COMPUTER SERVICES","375"
"SBIN","27-Apr-2009","STATE BANK OF INDIA","81"
"SESAGOA","27-Apr-2009","SESA GOA LTD","175"
"SKUMARSYNF","27-Apr-2009","S KUMARS NATIONWIDE LTD","50"
"SRF","27-Apr-2009","SRF LTD","5"
"STER","27-Apr-2009","STERLITE INDS (IND) LTD","45"
"SUNPHARMA","27-Apr-2009","SUN PHARMACEUTICALS IND.","1"
"SUZLON","27-Apr-2009","SUZLON ENERGY LIMITED","2313"
"TATASTEEL","27-Apr-2009","TATA STEEL LIMITED","1492"
"TCS","27-Apr-2009","TATA CONSULTANCY SERV LT","144"
"TECHM","27-Apr-2009","TECH MAHINDRA LIMITED","5"
"TRIVENI","27-Apr-2009","TRIVENI ENGG. &amp; INDS. LTD","100"
"TVSMOTOR","27-Apr-2009","TVS MOTOR COMPANY  LTD","662"
"UNIONBANK","27-Apr-2009","UNION BANK OF INDIA","14"
"UNITECH","27-Apr-2009","UNITECH LTD","882"
"VIJAYABANK","27-Apr-2009","VIJAYA BANK","131"
"DLF","27-Apr-2009","DLF LIMITED","2815"
"EDUCOMP","27-Apr-2009","EDUCOMP SOLUTIONS LTD","237"
"ESSAROIL","27-Apr-2009","ESSAR OIL LTD","106"
"FEDERALBNK","27-Apr-2009","FEDERAL BANK LTD","8"
"FINANTECH","27-Apr-2009","FINANCIAL TECHNO (I) LTD","150"
"GAIL","27-Apr-2009","GAIL (INDIA) LTD","15"
"GDL","27-Apr-2009","GATEWAY DISTRIPARKS LTD.","60"
"GESHIP","27-Apr-2009","THE GE SHPG.LTD","150"
"GMRINFRA","27-Apr-2009","GMR INFRASTRUCTURE LTD.","375"
"GVKPIL","27-Apr-2009","GVK POW. &amp; INFRA LTD.","35"
"HCC","27-Apr-2009","HINDUSTAN CONSTRUCTION CO","132"
"HCLTECH","27-Apr-2009","HCL TECHNOLOGIES LTD","300"
"HDFC","27-Apr-2009","HDFC LTD","6"
"HDFCBANK","27-Apr-2009","HDFC BANK LTD","51"
"HDIL","27-Apr-2009","HOUSING DEV &amp; INFRA LTD","1596"
"HINDOILEXP","27-Apr-2009","HINDUSTAN OIL EXPLORATION","100"
"HINDPETRO","27-Apr-2009","HINDUSTAN PETROLEUM CORP","672"
"IBN18","27-Apr-2009","ibn18 Broadcast Limited","150"
"ICICIBANK","27-Apr-2009","ICICI BANK LTD.","11380"
"IDEA","27-Apr-2009","IDEA CELLULAR LIMITED","233"
"IDFC","27-Apr-2009","INFRA. DEV. FIN. CO. LTD","45"
"IFCI","27-Apr-2009","IFCI LTD","2166"
"INDHOTEL","27-Apr-2009","THE INDIAN HOTELS CO. LTD","100"
"INDIAINFO","27-Apr-2009","INDIA INFOLINE LIMITED","500"
"INDIANB","27-Apr-2009","INDIAN BANK","410"
"INFOSYSTCH","27-Apr-2009","INFOSYS TECHNOLOGIES LTD","4"
"IRB","27-Apr-2009","IRB INFRA DEV LTD.","173"
"ISPATIND","27-Apr-2009","ISPAT INDUSTRIES LIMITED","551"
"ITC","27-Apr-2009","ITC LTD","85"
"IVRCLINFRA","27-Apr-2009","IVRCL INFRAST &amp; PROJ LTD.","1200"
"JPASSOCIAT","27-Apr-2009","JAIPRAKASH ASSOCIATES LTD","3734"
"JSWSTEEL","27-Apr-2009","JSW STEEL LIMITED","97"
"KESORAMIND","27-Apr-2009","KESORAM INDUSTRIES LTD","2"
"LICHSGFIN","27-Apr-2009","LIC HOUSING FINANCE LTD","48"
"LT","27-Apr-2009","LARSEN &amp; TOUBRO LTD.","123"
"M&amp;M","27-Apr-2009","MAHINDRA &amp; MAHINDRA LTD","4"
"MARUTI","27-Apr-2009","MARUTI SUZUKI INDIA LTD.","241"
"MCDOWELL-N","27-Apr-2009","UNITED SPIRITS LIMITED","20"
"ABAN","27-Apr-2009","ABAN OFFSHORE LTD.","84"
"ABIRLANUVO","27-Apr-2009","ADITYA BIRLA NUVO LIMITED","198"
"ACC","27-Apr-2009","ACC LIMITED","9"
"AMBUJACEM","27-Apr-2009","AMBUJA CEMENTS LTD","444"
"ARVIND","27-Apr-2009","ARVIND LIMITED","900"
"AXISBANK","27-Apr-2009","AXIS BANK LIMITED","3216"
"BAJAJHIND","27-Apr-2009","BAJAJ HINDUSTAN LTD","75"
"BANKBARODA","27-Apr-2009","BANK OF BARODA","220"
"BANKINDIA","27-Apr-2009","BANK OF INDIA","75"
"BATAINDIA","27-Apr-2009","BATA INDIA LTD","456"
"BEL","27-Apr-2009","BHARAT ELECTRONICS LTD","6"
"BEML","27-Apr-2009","BEML LIMITED","9"
"BHARTIARTL","27-Apr-2009","BHARTI AIRTEL LIMITED","5"
"BHEL","27-Apr-2009","BHEL","177"
"CAIRN","27-Apr-2009","CAIRN INDIA LIMITED","15"
"CHAMBLFERT","27-Apr-2009","CHAMBAL FERTILIZERS LTD","150"
"CIPLA","27-Apr-2009","CIPLA LTD","60"
"DENABANK","27-Apr-2009","DENA BANK","35"
"DISHTV","27-Apr-2009","DISH TV INDIA LTD.","2"
"VOLTAS","27-Apr-2009","VOLTAS LTD","495"
"WELGUJ","27-Apr-2009","WELSPUN GUJ ST. RO. LTD.","314"
"WIPRO","27-Apr-2009","WIPRO LTD","7999"
"YESBANK","27-Apr-2009","YES BANK LIMITED","156"
"ZEEL","27-Apr-2009","ZEE ENTERTAINMENT ENT LTD","6"
"MOSERBAER","27-Apr-2009","MOSER-BAER (I) LTD","130"
"MRPL","27-Apr-2009","MRPL","313"
"PUNJLLOYD","28-Apr-2009","PUNJ LLOYD LIMITED","541"
"RAJESHEXPO","28-Apr-2009","RAJESH EXPORTS LTD","350"
"RANBAXY","28-Apr-2009","RANBAXY LABS LTD","50"
"RCOM","28-Apr-2009","RELIANCE COMMUNICATIONS L","35"
"RELCAPITAL","28-Apr-2009","RELIANCE CAPITAL LTD","98"
"RELIANCE","28-Apr-2009","RELIANCE INDUSTRIES LTD","7"
"RELINFRA","28-Apr-2009","Reliance Infrastructure Limited","39"
"RIIL","28-Apr-2009","RELIANCE INDUSTRIAL INFRA","65"
"RNRL","28-Apr-2009","REL. NAT. RESOURCES LTD.","820"
"ROLTA","28-Apr-2009","ROLTA INDIA LTD","17"
"RPL","28-Apr-2009","RELIANCE PETROLEUM LTD.","170"
"RPOWER","28-Apr-2009","RELIANCE POWER LTD.","25"
"SAIL","28-Apr-2009","STEEL AUTHORITY OF INDIA","157"
"SATYAMCOMP","28-Apr-2009","SATYAM COMPUTER SERVICES","1"
"SBIN","28-Apr-2009","STATE BANK OF INDIA","78"
"STER","28-Apr-2009","STERLITE INDS (IND) LTD","198"
"SUNPHARMA","28-Apr-2009","SUN PHARMACEUTICALS IND.","11"
"SUZLON","28-Apr-2009","SUZLON ENERGY LIMITED","5806"
"TATAMOTORS","28-Apr-2009","TATA MOTORS LIMITED","379"
"TATASTEEL","28-Apr-2009","TATA STEEL LIMITED","733"
"TECHM","28-Apr-2009","TECH MAHINDRA LIMITED","50"
"TRIVENI","28-Apr-2009","TRIVENI ENGG. &amp; INDS. LTD","25"
"UNITECH","28-Apr-2009","UNITECH LTD","1095"
"WELGUJ","28-Apr-2009","WELSPUN GUJ ST. RO. LTD.","490"
"WIPRO","28-Apr-2009","WIPRO LTD","1411"
"ZEEL","28-Apr-2009","ZEE ENTERTAINMENT ENT LTD","4"
"ABAN","28-Apr-2009","ABAN OFFSHORE LTD.","479"
"ASHOKLEY","28-Apr-2009","ASHOK LEYLAND LTD","680"
"AXISBANK","28-Apr-2009","AXIS BANK LIMITED","220"
"BANKBARODA","28-Apr-2009","BANK OF BARODA","10"
"BANKINDIA","28-Apr-2009","BANK OF INDIA","230"
"BHARATFORG","28-Apr-2009","BHARAT FORGE LTD","92"
"BHEL","28-Apr-2009","BHEL","6"
"BIOCON","28-Apr-2009","BIOCON LIMITED.","100"
"BPCL","28-Apr-2009","BHARAT PETROLEUM CORP  LT","20"
"CAIRN","28-Apr-2009","CAIRN INDIA LIMITED","292"
"CIPLA","28-Apr-2009","CIPLA LTD","776"
"COLPAL","28-Apr-2009","COLGATE PALMOLIVE LTD.","20"
"CROMPGREAV","28-Apr-2009","CROMPTON GREAVES LTD","6"
"DABUR","28-Apr-2009","DABUR INDIA LTD","40"
"DENABANK","28-Apr-2009","DENA BANK","200"
"DLF","28-Apr-2009","DLF LIMITED","229"
"EDUCOMP","28-Apr-2009","EDUCOMP SOLUTIONS LTD","8"
"EKC","28-Apr-2009","EVEREST KANTO CYLINDERLTD","2"
"ESSAROIL","28-Apr-2009","ESSAR OIL LTD","314"
"FEDERALBNK","28-Apr-2009","FEDERAL BANK LTD","8"
"GAIL","28-Apr-2009","GAIL (INDIA) LTD","300"
"GITANJALI","28-Apr-2009","GITANJALI GEMS LIMITED","50"
"HCC","28-Apr-2009","HINDUSTAN CONSTRUCTION CO","30"
"HDFC","28-Apr-2009","HDFC LTD","4"
"HDIL","28-Apr-2009","HOUSING DEV &amp; INFRA LTD","2948"
"HINDALCO","28-Apr-2009","HINDALCO  INDUSTRIES  LTD","200"
"HINDOILEXP","28-Apr-2009","HINDUSTAN OIL EXPLORATION","100"
"HINDZINC","28-Apr-2009","HINDUSTAN ZINC LIMITED","126"
"ICICIBANK","28-Apr-2009","ICICI BANK LTD.","10218"
"IDBI","28-Apr-2009","IDBI Bank Limited","852"
"IDEA","28-Apr-2009","IDEA CELLULAR LIMITED","2088"
"IFCI","28-Apr-2009","IFCI LTD","4766"
"INDIACEM","28-Apr-2009","THE INDIA CEMENTS LIMITED","2"
"INFOSYSTCH","28-Apr-2009","INFOSYS TECHNOLOGIES LTD","84"
"ISPATIND","28-Apr-2009","ISPAT INDUSTRIES LIMITED","1200"
"JINDALSTEL","28-Apr-2009","JINDAL STEEL &amp; POWER LTD","8"
"JPASSOCIAT","28-Apr-2009","JAIPRAKASH ASSOCIATES LTD","2526"
"JPHYDRO","28-Apr-2009","JAIPRAKASH HYDROPOW LTD.","100"
"KSOILS","28-Apr-2009","K S OILS LIMITED","417"
"LICHSGFIN","28-Apr-2009","LIC HOUSING FINANCE LTD","36"
"LT","28-Apr-2009","LARSEN &amp; TOUBRO LTD.","26"
"M&amp;M","28-Apr-2009","MAHINDRA &amp; MAHINDRA LTD","27"
"MARUTI","28-Apr-2009","MARUTI SUZUKI INDIA LTD.","2"
"MRPL","28-Apr-2009","MRPL","100"
"NAGARFERT","28-Apr-2009","NAGARJUNA FERT &amp; CHEM LTD","814"
"NTPC","28-Apr-2009","NTPC LTD","100"
"ORCHIDCHEM","28-Apr-2009","ORCHID CHEMICALS LTD","14"
"PIRHEALTH","28-Apr-2009","PIRAMAL HEALTHCARE LTD","70"
"PNB","28-Apr-2009","PUNJAB NATIONAL BANK","100"
"TTML","29-Apr-2009","TATA TELESERV(MAHARASTRA)","500"
"TVSMOTOR","29-Apr-2009","TVS MOTOR COMPANY  LTD","4558"
"UNITECH","29-Apr-2009","UNITECH LTD","2038"
"VOLTAS","29-Apr-2009","VOLTAS LTD","250"
"WELGUJ","29-Apr-2009","WELSPUN GUJ ST. RO. LTD.","84"
"WIPRO","29-Apr-2009","WIPRO LTD","408"
"YESBANK","29-Apr-2009","YES BANK LIMITED","110"
"3IINFOTECH","29-Apr-2009","3I INFOTECH LTD.","187"
"ABAN","29-Apr-2009","ABAN OFFSHORE LTD.","16"
"HINDZINC","29-Apr-2009","HINDUSTAN ZINC LIMITED","50"
"IBREALEST","29-Apr-2009","INDIABULLS REAL EST. LTD","575"
"ICICIBANK","29-Apr-2009","ICICI BANK LTD.","6055"
"IDBI","29-Apr-2009","IDBI Bank Limited","200"
"IDEA","29-Apr-2009","IDEA CELLULAR LIMITED","100"
"IDFC","29-Apr-2009","INFRA. DEV. FIN. CO. LTD","8862"
"IFCI","29-Apr-2009","IFCI LTD","584"
"INDHOTEL","29-Apr-2009","THE INDIAN HOTELS CO. LTD","100"
"INDIAINFO","29-Apr-2009","INDIA INFOLINE LIMITED","38"
"INFOSYSTCH","29-Apr-2009","INFOSYS TECHNOLOGIES LTD","56"
"IVRCLINFRA","29-Apr-2009","IVRCL INFRAST &amp; PROJ LTD.","25"
"JINDALSTEL","29-Apr-2009","JINDAL STEEL &amp; POWER LTD","43"
"JPASSOCIAT","29-Apr-2009","JAIPRAKASH ASSOCIATES LTD","7391"
"JSWSTEEL","29-Apr-2009","JSW STEEL LIMITED","1105"
"LICHSGFIN","29-Apr-2009","LIC HOUSING FINANCE LTD","231"
"LT","29-Apr-2009","LARSEN &amp; TOUBRO LTD.","62"
"MARUTI","29-Apr-2009","MARUTI SUZUKI INDIA LTD.","15"
"MOSERBAER","29-Apr-2009","MOSER-BAER (I) LTD","132"
"NAGARFERT","29-Apr-2009","NAGARJUNA FERT &amp; CHEM LTD","351"
"NETWORK18","29-Apr-2009","NETWORK 18 FINCAP LTD.","1"
"NEYVELILIG","29-Apr-2009","NEYVELI LIGNITE CORPORATI","30"
"NTPC","29-Apr-2009","NTPC LTD","310"
"OFSS","29-Apr-2009","Oracle Financial Services Software Limited","10"
"ORCHIDCHEM","29-Apr-2009","ORCHID CHEMICALS LTD","26"
"PANTALOONR","29-Apr-2009","PANTALOON RETAIL (I) LTD","32"
"ABIRLANUVO","29-Apr-2009","ADITYA BIRLA NUVO LIMITED","52"
"ADLABSFILM","29-Apr-2009","ADLABS FILMS LTD","228"
"APIL","29-Apr-2009","ALSTOM PROJECTS INDIA LTD","100"
"ASHOKLEY","29-Apr-2009","ASHOK LEYLAND LTD","90"
"AUROPHARMA","29-Apr-2009","AUROBINDO PHARMA LTD","18"
"AXISBANK","29-Apr-2009","AXIS BANK LIMITED","566"
"BAJAJHIND","29-Apr-2009","BAJAJ HINDUSTAN LTD","50"
"BALRAMCHIN","29-Apr-2009","BALRAMPUR CHINI MILLS LTD","250"
"BANKBARODA","29-Apr-2009","BANK OF BARODA","1101"
"BATAINDIA","29-Apr-2009","BATA INDIA LTD","20"
"BEL","29-Apr-2009","BHARAT ELECTRONICS LTD","1"
"BHARTIARTL","29-Apr-2009","BHARTI AIRTEL LIMITED","160"
"BHEL","29-Apr-2009","BHEL","22"
"BOMDYEING","29-Apr-2009","BOMBAY DYEING &amp; MFG. CO L","77"
"CAIRN","29-Apr-2009","CAIRN INDIA LIMITED","120"
"CANBK","29-Apr-2009","CANARA BANK","300"
"CHAMBLFERT","29-Apr-2009","CHAMBAL FERTILIZERS LTD","500"
"CIPLA","29-Apr-2009","CIPLA LTD","120"
"CROMPGREAV","29-Apr-2009","CROMPTON GREAVES LTD","25"
"DIVISLAB","29-Apr-2009","DIVI'S LABORATORIES LTD","50"
"DLF","29-Apr-2009","DLF LIMITED","299"
"EDUCOMP","29-Apr-2009","EDUCOMP SOLUTIONS LTD","119"
"ESSAROIL","29-Apr-2009","ESSAR OIL LTD","165"
"FINANTECH","29-Apr-2009","FINANCIAL TECHNO (I) LTD","7"
"GAIL","29-Apr-2009","GAIL (INDIA) LTD","5"
"GESHIP","29-Apr-2009","THE GE SHPG.LTD","70"
"GITANJALI","29-Apr-2009","GITANJALI GEMS LIMITED","250"
"GMRINFRA","29-Apr-2009","GMR INFRASTRUCTURE LTD.","111"
"GTL","29-Apr-2009","GTL LTD","25"
"GTOFFSHORE","29-Apr-2009","GREAT OFFSHORE LTD","10"
"GVKPIL","29-Apr-2009","GVK POW. &amp; INFRA LTD.","535"
"HCC","29-Apr-2009","HINDUSTAN CONSTRUCTION CO","3880"
"HDIL","29-Apr-2009","HOUSING DEV &amp; INFRA LTD","432"
"HINDPETRO","29-Apr-2009","HINDUSTAN PETROLEUM CORP","224"
"HINDUNILVR","29-Apr-2009","HINDUSTAN UNILEVER LTD.","150"
"PATNI","29-Apr-2009","PATNI COMPUTER SYST LTD","228"
"PETRONET","29-Apr-2009","PETRONET LNG LIMITED","100"
"PNB","29-Apr-2009","PUNJAB NATIONAL BANK","43"
"POLARIS","29-Apr-2009","POLARIS SOFTWARE LAB LTD","25"
"PUNJLLOYD","29-Apr-2009","PUNJ LLOYD LIMITED","900"
"RANBAXY","29-Apr-2009","RANBAXY LABS LTD","80"
"RCOM","29-Apr-2009","RELIANCE COMMUNICATIONS L","65"
"RELCAPITAL","29-Apr-2009","RELIANCE CAPITAL LTD","567"
"RELIANCE","29-Apr-2009","RELIANCE INDUSTRIES LTD","587"
"RELINFRA","29-Apr-2009","Reliance Infrastructure Limited","165"
"RENUKA","29-Apr-2009","SHREE RENUKA SUGARS LTD","427"
"RNRL","29-Apr-2009","REL. NAT. RESOURCES LTD.","21476"
"RPL","29-Apr-2009","RELIANCE PETROLEUM LTD.","372"
"RPOWER","29-Apr-2009","RELIANCE POWER LTD.","17"
"SAIL","29-Apr-2009","STEEL AUTHORITY OF INDIA","164"
"SBIN","29-Apr-2009","STATE BANK OF INDIA","236"
"SCI","29-Apr-2009","SHIPPING CORP OF INDIA LT","5"
"SESAGOA","29-Apr-2009","SESA GOA LTD","25"
"SIEMENS","29-Apr-2009","SIEMENS LTD","15"
"STER","29-Apr-2009","STERLITE INDS (IND) LTD","413"
"SUNPHARMA","29-Apr-2009","SUN PHARMACEUTICALS IND.","1"
"SUZLON","29-Apr-2009","SUZLON ENERGY LIMITED","5197"
"TATACHEM","29-Apr-2009","TATA CHEMICALS LTD","10"
"TATAMOTORS","29-Apr-2009","TATA MOTORS LIMITED","885"
"TATASTEEL","29-Apr-2009","TATA STEEL LIMITED","290"
"TCS","29-Apr-2009","TATA CONSULTANCY SERV LT","67"
"TECHM","29-Apr-2009","TECH MAHINDRA LIMITED","4"
