"Symbol","Date","Security Name","Quantity"
"RCOM","17-Jun-2008","RELIANCE COMMUNICATIONS L","60"
"RELCAPITAL","17-Jun-2008","RELIANCE CAPITAL LTD","472"
"RELIANCE","17-Jun-2008","RELIANCE INDUSTRIES LTD","32"
"RELINFRA","17-Jun-2008","Reliance Infrastructure Limited","69"
"RENUKA","17-Jun-2008","SHREE RENUKA SUGARS LTD","755"
"RNRL","17-Jun-2008","REL. NAT. RESOURCES LTD.","1625"
"RPL","17-Jun-2008","RELIANCE PETROLEUM LTD.","2422"
"RPOWER","17-Jun-2008","RELIANCE POWER LTD.","37"
"SAIL","17-Jun-2008","STEEL AUTHORITY OF INDIA","6883"
"SASKEN","17-Jun-2008","SASKEN COMMU TECHNO LTD","101"
"SBIN","17-Jun-2008","STATE BANK OF INDIA","125"
"SESAGOA","17-Jun-2008","SESA GOA LTD","1"
"SKUMARSYNF","17-Jun-2008","S KUMARS NATIONWIDE LTD","64"
"SOBHA","17-Jun-2008","SOBHA DEVELOPERS LTD","10"
"INDHOTEL","18-Jun-2008","THE INDIAN HOTELS CO. LTD","100"
"INDIACEM","18-Jun-2008","THE INDIA CEMENTS LIMITED","46"
"INDIANB","18-Jun-2008","INDIAN BANK","200"
"INFOSYSTCH","18-Jun-2008","INFOSYS TECHNOLOGIES LTD","2"
"ISPATIND","18-Jun-2008","ISPAT INDUSTRIES LIMITED","200"
"JINDALSAW","18-Jun-2008","JINDAL SAW LIMITED","2"
"JINDALSTEL","18-Jun-2008","JINDAL STEEL &amp; POWER LTD","50"
"ADLABSFILM","18-Jun-2008","ADLABS FILMS LTD","35"
"NAGARFERT","18-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","168"
"NDTV","18-Jun-2008","NDTV LTD","20"
"NEYVELILIG","18-Jun-2008","NEYVELI LIGNITE CORPORATI","1195"
"NIITLTD","18-Jun-2008","NIIT LIMITED","4"
"NTPC","18-Jun-2008","NTPC LTD","75"
"ONGC","18-Jun-2008","OIL AND NATURAL GAS CORP.","10"
"ORCHIDCHEM","18-Jun-2008","ORCHID CHEMICALS LTD","5"
"POWERGRID","18-Jun-2008","POWER GRID CORP. LTD.","25"
"PRAJIND","18-Jun-2008","PRAJ INDUSTRIES LTD","3394"
"PUNJLLOYD","18-Jun-2008","PUNJ LLOYD LIMITED","50"
"RANBAXY","18-Jun-2008","RANBAXY LABS LTD","65"
"RCOM","18-Jun-2008","RELIANCE COMMUNICATIONS L","50"
"RELCAPITAL","18-Jun-2008","RELIANCE CAPITAL LTD","735"
"RELIANCE","18-Jun-2008","RELIANCE INDUSTRIES LTD","59"
"RELINFRA","18-Jun-2008","Reliance Infrastructure Limited","50"
"RENUKA","18-Jun-2008","SHREE RENUKA SUGARS LTD","8"
"RNRL","18-Jun-2008","REL. NAT. RESOURCES LTD.","359"
"RPL","18-Jun-2008","RELIANCE PETROLEUM LTD.","529"
"RPOWER","18-Jun-2008","RELIANCE POWER LTD.","65"
"SAIL","18-Jun-2008","STEEL AUTHORITY OF INDIA","2955"
"SBIN","18-Jun-2008","STATE BANK OF INDIA","55"
"SHREECEM","18-Jun-2008","SHREE CEMENTS LTD","10"
"SKUMARSYNF","18-Jun-2008","S KUMARS NATIONWIDE LTD","36"
"SRF","18-Jun-2008","SRF LTD","525"
"STER","18-Jun-2008","STERLITE INDS (IND) LTD","30"
"SUZLON","18-Jun-2008","SUZLON ENERGY LIMITED","425"
"TATASTEEL","18-Jun-2008","TATA STEEL LIMITED","50"
"TTML","18-Jun-2008","TATA TELESERV(MAHARASTRA)","384"
"UNIPHOS","18-Jun-2008","UNITED PHOSPHOROUS LTD","1"
"UNITECH","18-Jun-2008","UNITECH LTD","166"
"YESBANK","18-Jun-2008","YES BANK LIMITED","100"
"ZEEL","18-Jun-2008","ZEE ENTERTAINMENT ENT LTD","1"
"JPASSOCIAT","18-Jun-2008","JAIPRAKASH ASSOCIATES LTD","107"
"JPHYDRO","18-Jun-2008","JAIPRAKASH HYDROPOW LTD.","300"
"JSWSTEEL","18-Jun-2008","JSW STEEL LIMITED","10"
"LICHSGFIN","18-Jun-2008","LIC HOUSING FINANCE LTD","10"
"LITL","18-Jun-2008","LANCO INFRATECH LTD.","20"
"MARUTI","18-Jun-2008","MARUTI SUZUKI INDIA LTD.","20"
"MRPL","18-Jun-2008","MRPL","59"
"MTNL","18-Jun-2008","MAHANAGAR TELEPHONE NIGAM","40"
"AIRDECCAN","18-Jun-2008","DECCAN AVIATION LIMITED","187"
"AMBUJACEM","18-Jun-2008","AMBUJA CEMENTS LTD","50"
"ASHOKLEY","18-Jun-2008","ASHOK LEYLAND LTD","527"
"AUROPHARMA","18-Jun-2008","AUROBINDO PHARMA LTD","162"
"AXISBANK","18-Jun-2008","AXIS BANK LIMITED","16"
"BALRAMCHIN","18-Jun-2008","BALRAMPUR CHINI MILLS LTD","315"
"BANKBARODA","18-Jun-2008","BANK OF BARODA","60"
"BOSCHLTD","18-Jun-2008","BOSCH LIMITED","4"
"CAIRN","18-Jun-2008","CAIRN INDIA LIMITED","23"
"CANBK","18-Jun-2008","CANARA BANK","25"
"CENTURYTEX","18-Jun-2008","CENTURY TEXTILES LTD","2"
"CHAMBLFERT","18-Jun-2008","CHAMBAL FERTILIZERS LTD","1050"
"DCB","18-Jun-2008","DEVELOP CREDIT BANK LTD","75"
"DIVISLAB","18-Jun-2008","DIVI'S LABORATORIES LTD","50"
"DLF","18-Jun-2008","DLF LIMITED","8"
"EDUCOMP","18-Jun-2008","EDUCOMP SOLUTIONS LTD","1"
"ESCORTS","18-Jun-2008","ESCORTS INDIA LTD","2"
"ESSAROIL","18-Jun-2008","ESSAR OIL LTD","205"
"HDIL","18-Jun-2008","HOUSING DEV &amp; INFRA LTD","73"
"HINDOILEXP","18-Jun-2008","HINDUSTAN OIL EXPLORATION","4"
"HINDPETRO","18-Jun-2008","HINDUSTAN PETROLEUM CORP","610"
"ICICIBANK","18-Jun-2008","ICICI BANK LTD.","101"
"IDEA","18-Jun-2008","IDEA CELLULAR LIMITED","60"
"IFCI","18-Jun-2008","IFCI LTD","102"
"JSWSTEEL","19-Jun-2008","JSW STEEL LIMITED","260"
"ZEEL","19-Jun-2008","ZEE ENTERTAINMENT ENT LTD","100"
"NAGARCONST","19-Jun-2008","NAGARJUNA CONSTRN. CO. LT","50"
"NAGARFERT","19-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","6410"
"NEYVELILIG","19-Jun-2008","NEYVELI LIGNITE CORPORATI","2750"
"NTPC","19-Jun-2008","NTPC LTD","500"
"ONGC","19-Jun-2008","OIL AND NATURAL GAS CORP.","100"
"POWERGRID","19-Jun-2008","POWER GRID CORP. LTD.","1555"
"PRAJIND","19-Jun-2008","PRAJ INDUSTRIES LTD","255"
"PUNJLLOYD","19-Jun-2008","PUNJ LLOYD LIMITED","450"
"RANBAXY","19-Jun-2008","RANBAXY LABS LTD","155"
"RCOM","19-Jun-2008","RELIANCE COMMUNICATIONS L","225"
"RELCAPITAL","19-Jun-2008","RELIANCE CAPITAL LTD","600"
"RELIANCE","19-Jun-2008","RELIANCE INDUSTRIES LTD","25"
"RENUKA","19-Jun-2008","SHREE RENUKA SUGARS LTD","3458"
"RNRL","19-Jun-2008","REL. NAT. RESOURCES LTD.","535"
"RPL","19-Jun-2008","RELIANCE PETROLEUM LTD.","3695"
"RPOWER","19-Jun-2008","RELIANCE POWER LTD.","1000"
"SAIL","19-Jun-2008","STEEL AUTHORITY OF INDIA","3075"
"ACC","19-Jun-2008","ACC LIMITED","285"
"AXISBANK","19-Jun-2008","AXIS BANK LIMITED","450"
"BAJAJHIND","19-Jun-2008","BAJAJ HINDUSTAN LTD","2350"
"BALRAMCHIN","19-Jun-2008","BALRAMPUR CHINI MILLS LTD","1000"
"BANKBARODA","19-Jun-2008","BANK OF BARODA","85"
"BANKINDIA","19-Jun-2008","BANK OF INDIA","100"
"BATAINDIA","19-Jun-2008","BATA INDIA LTD","555"
"BEML","19-Jun-2008","BEML LIMITED","400"
"BHARTIARTL","19-Jun-2008","BHARTI AIRTEL LIMITED","25"
"BINDALAGRO","19-Jun-2008","OSWAL CHEM. &amp; FERT. LTD.","3245"
"CAIRN","19-Jun-2008","CAIRN INDIA LIMITED","425"
"CHAMBLFERT","19-Jun-2008","CHAMBAL FERTILIZERS LTD","1085"
"DENABANK","19-Jun-2008","DENA BANK","100"
"DLF","19-Jun-2008","DLF LIMITED","18"
"EKC","19-Jun-2008","EVEREST KANTO CYLINDERLTD","1750"
"ESCORTS","19-Jun-2008","ESCORTS INDIA LTD","2"
"ESSAROIL","19-Jun-2008","ESSAR OIL LTD","15685"
"GMRINFRA","19-Jun-2008","GMR INFRASTRUCTURE LTD.","2000"
"HCLTECH","19-Jun-2008","HCL TECHNOLOGIES LTD","345"
"HDIL","19-Jun-2008","HOUSING DEV &amp; INFRA LTD","1"
"HINDOILEXP","19-Jun-2008","HINDUSTAN OIL EXPLORATION","500"
"ICICIBANK","19-Jun-2008","ICICI BANK LTD.","50"
"IDBI","19-Jun-2008","IDBI Bank Limited","825"
"IDEA","19-Jun-2008","IDEA CELLULAR LIMITED","175"
"IFCI","19-Jun-2008","IFCI LTD","4980"
"INFOSYSTCH","19-Jun-2008","INFOSYS TECHNOLOGIES LTD","125"
"IOB","19-Jun-2008","INDIAN OVERSEAS BANK","290"
"ISPATIND","19-Jun-2008","ISPAT INDUSTRIES LIMITED","30"
"ITC","19-Jun-2008","ITC LTD","135"
"JINDALSTEL","19-Jun-2008","JINDAL STEEL &amp; POWER LTD","15"
"JPASSOCIAT","19-Jun-2008","JAIPRAKASH ASSOCIATES LTD","600"
"JPHYDRO","19-Jun-2008","JAIPRAKASH HYDROPOW LTD.","200"
"SASKEN","19-Jun-2008","SASKEN COMMU TECHNO LTD","400"
"SBIN","19-Jun-2008","STATE BANK OF INDIA","65"
"STER","19-Jun-2008","STERLITE INDS (IND) LTD","1152"
"SUNTV","19-Jun-2008","SUN TV NETWORK LIMITED","50"
"SUZLON","19-Jun-2008","SUZLON ENERGY LIMITED","50"
"SYNDIBANK","19-Jun-2008","SYNDICATE BANK","75"
"TATAPOWER","19-Jun-2008","TATA POWER CO LTD","125"
"TRIVENI","19-Jun-2008","TRIVENI ENGG. &amp; INDS. LTD","3000"
"VOLTAS","19-Jun-2008","VOLTAS LTD","375"
"WIPRO","19-Jun-2008","WIPRO LTD","1000"
"YESBANK","19-Jun-2008","YES BANK LIMITED","4210"
"MTNL","19-Jun-2008","MAHANAGAR TELEPHONE NIGAM","1120"
"JINDALSTEL","20-Jun-2008","JINDAL STEEL &amp; POWER LTD","12"
"JPASSOCIAT","20-Jun-2008","JAIPRAKASH ASSOCIATES LTD","60"
"LICHSGFIN","20-Jun-2008","LIC HOUSING FINANCE LTD","75"
"LT","20-Jun-2008","LARSEN &amp; TOUBRO LTD.","12"
"MTNL","20-Jun-2008","MAHANAGAR TELEPHONE NIGAM","307"
"NAGARFERT","20-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","330"
"NTPC","20-Jun-2008","NTPC LTD","100"
"PETRONET","20-Jun-2008","PETRONET LNG LIMITED","101"
"PFC","20-Jun-2008","POWER FIN CORP LTD.","20"
"POWERGRID","20-Jun-2008","POWER GRID CORP. LTD.","5"
"PRAJIND","20-Jun-2008","PRAJ INDUSTRIES LTD","265"
"RANBAXY","20-Jun-2008","RANBAXY LABS LTD","22"
"RELCAPITAL","20-Jun-2008","RELIANCE CAPITAL LTD","2"
"RELIANCE","20-Jun-2008","RELIANCE INDUSTRIES LTD","10"
"RELINFRA","20-Jun-2008","Reliance Infrastructure Limited","71"
"RENUKA","20-Jun-2008","SHREE RENUKA SUGARS LTD","818"
"RNRL","20-Jun-2008","REL. NAT. RESOURCES LTD.","421"
"ROLTA","20-Jun-2008","ROLTA INDIA LTD","50"
"RPL","20-Jun-2008","RELIANCE PETROLEUM LTD.","291"
"RPOWER","20-Jun-2008","RELIANCE POWER LTD.","20"
"SAIL","20-Jun-2008","STEEL AUTHORITY OF INDIA","104"
"SASKEN","20-Jun-2008","SASKEN COMMU TECHNO LTD","100"
"SBIN","20-Jun-2008","STATE BANK OF INDIA","10"
"SRF","20-Jun-2008","SRF LTD","500"
"SUZLON","20-Jun-2008","SUZLON ENERGY LIMITED","313"
"TATASTEEL","20-Jun-2008","TATA STEEL LIMITED","75"
"TCS","20-Jun-2008","TATA CONSULTANCY SERV LT","4"
"TECHM","20-Jun-2008","TECH MAHINDRA LIMITED","10"
"TRIVENI","20-Jun-2008","TRIVENI ENGG. &amp; INDS. LTD","50"
"TULIP","20-Jun-2008","Tulip Telecom Limited ","20"
"UNITECH","20-Jun-2008","UNITECH LTD","346"
"WELGUJ","20-Jun-2008","WELSPUN GUJ ST. RO. LTD.","66"
"WWIL","20-Jun-2008","WIRE &amp; WIRELESS (I) LTD.","100"
"ZEEL","20-Jun-2008","ZEE ENTERTAINMENT ENT LTD","50"
"ADLABSFILM","20-Jun-2008","ADLABS FILMS LTD","50"
"AIRDECCAN","20-Jun-2008","DECCAN AVIATION LIMITED","85"
"AMBUJACEM","20-Jun-2008","AMBUJA CEMENTS LTD","50"
"AUROPHARMA","20-Jun-2008","AUROBINDO PHARMA LTD","50"
"AXISBANK","20-Jun-2008","AXIS BANK LIMITED","10"
"BAJAJHIND","20-Jun-2008","BAJAJ HINDUSTAN LTD","5"
"BATAINDIA","20-Jun-2008","BATA INDIA LTD","91"
"BPCL","20-Jun-2008","BHARAT PETROLEUM CORP  LT","100"
"BRFL","20-Jun-2008","BOMBAY RAYON FASHIONS LTD","5"
"CANBK","20-Jun-2008","CANARA BANK","1"
"CENTRALBK","20-Jun-2008","CENTRAL BANK OF INDIA","5"
"CHAMBLFERT","20-Jun-2008","CHAMBAL FERTILIZERS LTD","154"
"CIPLA","20-Jun-2008","CIPLA LTD","355"
"DIVISLAB","20-Jun-2008","DIVI'S LABORATORIES LTD","3"
"DLF","20-Jun-2008","DLF LIMITED","3"
"EDUCOMP","20-Jun-2008","EDUCOMP SOLUTIONS LTD","10"
"EKC","20-Jun-2008","EVEREST KANTO CYLINDERLTD","450"
"ESSAROIL","20-Jun-2008","ESSAR OIL LTD","198"
"GAIL","20-Jun-2008","GAIL (INDIA) LTD","8"
"GMRINFRA","20-Jun-2008","GMR INFRASTRUCTURE LTD.","940"
"HCLTECH","20-Jun-2008","HCL TECHNOLOGIES LTD","7"
"HDFC","20-Jun-2008","HDFC LTD","20"
"HDFCBANK","20-Jun-2008","HDFC BANK LTD","10"
"HINDPETRO","20-Jun-2008","HINDUSTAN PETROLEUM CORP","470"
"ICICIBANK","20-Jun-2008","ICICI BANK LTD.","74"
"IDEA","20-Jun-2008","IDEA CELLULAR LIMITED","125"
"IDFC","20-Jun-2008","INFRA. DEV. FIN. CO. LTD","15"
"IFCI","20-Jun-2008","IFCI LTD","570"
"INDIACEM","20-Jun-2008","THE INDIA CEMENTS LIMITED","46"
"INDIAINFO","20-Jun-2008","INDIA INFOLINE LIMITED","37"
"INFOSYSTCH","20-Jun-2008","INFOSYS TECHNOLOGIES LTD","51"
"ISPATIND","20-Jun-2008","ISPAT INDUSTRIES LIMITED","510"
"ITC","20-Jun-2008","ITC LTD","100"
"INFOSYSTCH","23-Jun-2008","INFOSYS TECHNOLOGIES LTD","3"
"ISPATIND","23-Jun-2008","ISPAT INDUSTRIES LIMITED","99"
"JINDALSTEL","23-Jun-2008","JINDAL STEEL &amp; POWER LTD","160"
"JSWSTEEL","23-Jun-2008","JSW STEEL LIMITED","25"
"LT","23-Jun-2008","LARSEN &amp; TOUBRO LTD.","5"
"MTNL","23-Jun-2008","MAHANAGAR TELEPHONE NIGAM","307"
"NAGARFERT","23-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","150"
"NDTV","23-Jun-2008","NDTV LTD","5"
"NEYVELILIG","23-Jun-2008","NEYVELI LIGNITE CORPORATI","511"
"NTPC","23-Jun-2008","NTPC LTD","365"
"ONGC","23-Jun-2008","OIL AND NATURAL GAS CORP.","45"
"ORCHIDCHEM","23-Jun-2008","ORCHID CHEMICALS LTD","60"
"PATELENG","23-Jun-2008","PATEL ENGINEERING LTD.","15"
"PNB","23-Jun-2008","PUNJAB NATIONAL BANK","500"
"PUNJLLOYD","23-Jun-2008","PUNJ LLOYD LIMITED","450"
"RCOM","23-Jun-2008","RELIANCE COMMUNICATIONS L","60"
"RELCAPITAL","23-Jun-2008","RELIANCE CAPITAL LTD","497"
"RELIANCE","23-Jun-2008","RELIANCE INDUSTRIES LTD","115"
"RENUKA","23-Jun-2008","SHREE RENUKA SUGARS LTD","167"
"RNRL","23-Jun-2008","REL. NAT. RESOURCES LTD.","1400"
"RPL","23-Jun-2008","RELIANCE PETROLEUM LTD.","845"
"RPOWER","23-Jun-2008","RELIANCE POWER LTD.","134"
"SAIL","23-Jun-2008","STEEL AUTHORITY OF INDIA","80"
"SASKEN","23-Jun-2008","SASKEN COMMU TECHNO LTD","100"
"SATYAMCOMP","23-Jun-2008","SATYAM COMPUTER SERVICES","93"
"SBIN","23-Jun-2008","STATE BANK OF INDIA","2"
"SESAGOA","23-Jun-2008","SESA GOA LTD","24"
"SUZLON","23-Jun-2008","SUZLON ENERGY LIMITED","1"
"TATAMOTORS","23-Jun-2008","TATA MOTORS LIMITED","58"
"TATASTEEL","23-Jun-2008","TATA STEEL LIMITED","25"
"TULIP","23-Jun-2008","Tulip Telecom Limited ","6"
"UNIONBANK","23-Jun-2008","UNION BANK OF INDIA","800"
"UNITECH","23-Jun-2008","UNITECH LTD","171"
"WIPRO","23-Jun-2008","WIPRO LTD","89"
"YESBANK","23-Jun-2008","YES BANK LIMITED","225"
"AMBUJACEM","23-Jun-2008","AMBUJA CEMENTS LTD","50"
"ANDHRABANK","23-Jun-2008","ANDHRA BANK","50"
"APTECHT","23-Jun-2008","APTECH LIMITED","20"
"ARVINDMILL","23-Jun-2008","ARVIND MILLS LTD","100"
"AXISBANK","23-Jun-2008","AXIS BANK LIMITED","105"
"BAJAJHIND","23-Jun-2008","BAJAJ HINDUSTAN LTD","10"
"BALRAMCHIN","23-Jun-2008","BALRAMPUR CHINI MILLS LTD","300"
"BANKBARODA","23-Jun-2008","BANK OF BARODA","93"
"BHARTIARTL","23-Jun-2008","BHARTI AIRTEL LIMITED","100"
"BHEL","23-Jun-2008","BHEL","35"
"BOMDYEING","23-Jun-2008","BOMBAY DYEING &amp; MFG. CO L","6"
"BONGAIREFN","23-Jun-2008","BONGAIGAON REFINERY LTD","1300"
"CAIRN","23-Jun-2008","CAIRN INDIA LIMITED","360"
"CHAMBLFERT","23-Jun-2008","CHAMBAL FERTILIZERS LTD","1010"
"CIPLA","23-Jun-2008","CIPLA LTD","30"
"DABUR","23-Jun-2008","DABUR INDIA LTD","50"
"DLF","23-Jun-2008","DLF LIMITED","42"
"EDUCOMP","23-Jun-2008","EDUCOMP SOLUTIONS LTD","78"
"EKC","23-Jun-2008","EVEREST KANTO CYLINDERLTD","8"
"ESCORTS","23-Jun-2008","ESCORTS INDIA LTD","100"
"ESSAROIL","23-Jun-2008","ESSAR OIL LTD","472"
"GITANJALI","23-Jun-2008","GITANJALI GEMS LIMITED","21"
"HCC","23-Jun-2008","HINDUSTAN CONSTRUCTION CO","75"
"HDFC","23-Jun-2008","HDFC LTD","20"
"HDFCBANK","23-Jun-2008","HDFC BANK LTD","10"
"HINDALCO","23-Jun-2008","HINDALCO  INDUSTRIES  LTD","200"
"I-FLEX","23-Jun-2008","I-FLEX SOLUTIONS LIMITED","10"
"ICICIBANK","23-Jun-2008","ICICI BANK LTD.","230"
"IDEA","23-Jun-2008","IDEA CELLULAR LIMITED","1"
"IDFC","23-Jun-2008","INFRA. DEV. FIN. CO. LTD","45"
"IFCI","23-Jun-2008","IFCI LTD","176"
"MTNL","24-Jun-2008","MAHANAGAR TELEPHONE NIGAM","100"
"MCDOWELL-N","24-Jun-2008","UNITED SPIRITS LIMITED","14"
"NETWORK18","24-Jun-2008","NETWORK 18 FINCAP LTD.","20"
"NEYVELILIG","24-Jun-2008","NEYVELI LIGNITE CORPORATI","73"
"NTPC","24-Jun-2008","NTPC LTD","117"
"PARSVNATH","24-Jun-2008","PARSVNATH DEVELOPER LTD","1"
"PFC","24-Jun-2008","POWER FIN CORP LTD.","124"
"POLARIS","24-Jun-2008","POLARIS SOFTWARE LAB LTD","50"
"RANBAXY","24-Jun-2008","RANBAXY LABS LTD","180"
"RCOM","24-Jun-2008","RELIANCE COMMUNICATIONS L","100"
"RELCAPITAL","24-Jun-2008","RELIANCE CAPITAL LTD","449"
"RELIANCE","24-Jun-2008","RELIANCE INDUSTRIES LTD","420"
"RENUKA","24-Jun-2008","SHREE RENUKA SUGARS LTD","161"
"RNRL","24-Jun-2008","REL. NAT. RESOURCES LTD.","309"
"RPL","24-Jun-2008","RELIANCE PETROLEUM LTD.","128"
"RPOWER","24-Jun-2008","RELIANCE POWER LTD.","26"
"SAIL","24-Jun-2008","STEEL AUTHORITY OF INDIA","100"
"SASKEN","24-Jun-2008","SASKEN COMMU TECHNO LTD","5"
"SBIN","24-Jun-2008","STATE BANK OF INDIA","1"
"SRF","24-Jun-2008","SRF LTD","10"
"SUZLON","24-Jun-2008","SUZLON ENERGY LIMITED","310"
"TATASTEEL","24-Jun-2008","TATA STEEL LIMITED","1"
"TTML","24-Jun-2008","TATA TELESERV(MAHARASTRA)","1075"
"UNIPHOS","24-Jun-2008","UNITED PHOSPHOROUS LTD","39"
"UNITECH","24-Jun-2008","UNITECH LTD","10"
"WIPRO","24-Jun-2008","WIPRO LTD","7"
"YESBANK","24-Jun-2008","YES BANK LIMITED","348"
"ZEEL","24-Jun-2008","ZEE ENTERTAINMENT ENT LTD","50"
"ABAN","24-Jun-2008","ABAN OFFSHORE LTD.","2"
"ADLABSFILM","24-Jun-2008","ADLABS FILMS LTD","200"
"AUROPHARMA","24-Jun-2008","AUROBINDO PHARMA LTD","25"
"AXISBANK","24-Jun-2008","AXIS BANK LIMITED","30"
"BAJAJHIND","24-Jun-2008","BAJAJ HINDUSTAN LTD","100"
"BANKINDIA","24-Jun-2008","BANK OF INDIA","5"
"BHARTIARTL","24-Jun-2008","BHARTI AIRTEL LIMITED","20"
"BOMDYEING","24-Jun-2008","BOMBAY DYEING &amp; MFG. CO L","500"
"BPCL","24-Jun-2008","BHARAT PETROLEUM CORP  LT","3"
"CAIRN","24-Jun-2008","CAIRN INDIA LIMITED","1000"
"CHAMBLFERT","24-Jun-2008","CHAMBAL FERTILIZERS LTD","700"
"CIPLA","24-Jun-2008","CIPLA LTD","107"
"DLF","24-Jun-2008","DLF LIMITED","3"
"ESCORTS","24-Jun-2008","ESCORTS INDIA LTD","25"
"ESSAROIL","24-Jun-2008","ESSAR OIL LTD","50"
"GAIL","24-Jun-2008","GAIL (INDIA) LTD","100"
"GMRINFRA","24-Jun-2008","GMR INFRASTRUCTURE LTD.","50"
"HDFC","24-Jun-2008","HDFC LTD","5"
"HDIL","24-Jun-2008","HOUSING DEV &amp; INFRA LTD","55"
"HINDUNILVR","24-Jun-2008","HINDUSTAN UNILEVER LTD.","1"
"ICICIBANK","24-Jun-2008","ICICI BANK LTD.","50"
"IFCI","24-Jun-2008","IFCI LTD","300"
"ISPATIND","24-Jun-2008","ISPAT INDUSTRIES LIMITED","100"
"ITC","24-Jun-2008","ITC LTD","300"
"IVRCLINFRA","24-Jun-2008","IVRCL INFRAST &amp; PROJ LTD.","150"
"JETAIRWAYS","24-Jun-2008","JET AIRWAYS (INDIA) LTD.","56"
"JPASSOCIAT","24-Jun-2008","JAIPRAKASH ASSOCIATES LTD","10"
"LICHSGFIN","24-Jun-2008","LIC HOUSING FINANCE LTD","40"
"LITL","24-Jun-2008","LANCO INFRATECH LTD.","740"
"MAHSEAMLES","24-Jun-2008","MAHARASHTRA SEAMLESS LTD","5"
"NAGARFERT","24-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","90"
"IFCI","25-Jun-2008","IFCI LTD","7064"
"INDIACEM","25-Jun-2008","THE INDIA CEMENTS LIMITED","160"
"INDIAINFO","25-Jun-2008","INDIA INFOLINE LIMITED","20"
"INFOSYSTCH","25-Jun-2008","INFOSYS TECHNOLOGIES LTD","97"
"ISPATIND","25-Jun-2008","ISPAT INDUSTRIES LIMITED","3850"
"ITC","25-Jun-2008","ITC LTD","37"
"JINDALSTEL","25-Jun-2008","JINDAL STEEL &amp; POWER LTD","15"
"JPHYDRO","25-Jun-2008","JAIPRAKASH HYDROPOW LTD.","50"
"JSWSTEEL","25-Jun-2008","JSW STEEL LIMITED","14"
"KESORAMIND","25-Jun-2008","KESORAM INDUSTRIES LTD","80"
"KOTAKBANK","25-Jun-2008","KOTAK MAHINDRA BANK LTD","561"
"LICHSGFIN","25-Jun-2008","LIC HOUSING FINANCE LTD","505"
"LUPIN","25-Jun-2008","LUPIN LIMITED","20"
"M&amp;M","25-Jun-2008","MAHINDRA &amp; MAHINDRA LTD","2"
"MARUTI","25-Jun-2008","MARUTI SUZUKI INDIA LTD.","10"
"MRPL","25-Jun-2008","MRPL","110"
"NAGARFERT","25-Jun-2008","NAGARJUNA FERT &amp; CHEM LTD","1075"
"NIITLTD","25-Jun-2008","NIIT LIMITED","50"
"NTPC","25-Jun-2008","NTPC LTD","80"
"ONGC","25-Jun-2008","OIL AND NATURAL GAS CORP.","9"
"ORCHIDCHEM","25-Jun-2008","ORCHID CHEMICALS LTD","90"
"PETRONET","25-Jun-2008","PETRONET LNG LIMITED","558"
"PNB","25-Jun-2008","PUNJAB NATIONAL BANK","10"
"PRAJIND","25-Jun-2008","PRAJ INDUSTRIES LTD","50"
"PUNJLLOYD","25-Jun-2008","PUNJ LLOYD LIMITED","990"
"RANBAXY","25-Jun-2008","RANBAXY LABS LTD","587"
"RCOM","25-Jun-2008","RELIANCE COMMUNICATIONS L","285"
"RELCAPITAL","25-Jun-2008","RELIANCE CAPITAL LTD","998"
"RELIANCE","25-Jun-2008","RELIANCE INDUSTRIES LTD","315"
"RELINFRA","25-Jun-2008","Reliance Infrastructure Limited","290"
"RENUKA","25-Jun-2008","SHREE RENUKA SUGARS LTD","881"
"RNRL","25-Jun-2008","REL. NAT. RESOURCES LTD.","1465"
"RPL","25-Jun-2008","RELIANCE PETROLEUM LTD.","5888"
"RPOWER","25-Jun-2008","RELIANCE POWER LTD.","669"
"SAIL","25-Jun-2008","STEEL AUTHORITY OF INDIA","238"
"SASKEN","25-Jun-2008","SASKEN COMMU TECHNO LTD","1"
"SATYAMCOMP","25-Jun-2008","SATYAM COMPUTER SERVICES","20"
"SBIN","25-Jun-2008","STATE BANK OF INDIA","55"
"SCI","25-Jun-2008","SHIPPING CORP OF INDIA LT","25"
"SESAGOA","25-Jun-2008","SESA GOA LTD","252"
"SUNPHARMA","25-Jun-2008","SUN PHARMACEUTICALS IND.","65"
"SUZLON","25-Jun-2008","SUZLON ENERGY LIMITED","152"
"TATASTEEL","25-Jun-2008","TATA STEEL LIMITED","40"
"TATATEA","25-Jun-2008","TATA TEA LTD","150"
"TCS","25-Jun-2008","TATA CONSULTANCY SERV LT","180"
"TITAN","25-Jun-2008","TITAN INDUSTRIES LTD","90"
"TTML","25-Jun-2008","TATA TELESERV(MAHARASTRA)","503"
"TULIP","25-Jun-2008","Tulip Telecom Limited ","10"
"UNIONBANK","25-Jun-2008","UNION BANK OF INDIA","500"
"UNIPHOS","25-Jun-2008","UNITED PHOSPHOROUS LTD","39"
"UNITECH","25-Jun-2008","UNITECH LTD","3301"
"VIJAYABANK","25-Jun-2008","VIJAYA BANK","800"
"WELGUJ","25-Jun-2008","WELSPUN GUJ ST. RO. LTD.","13"
